season,match_name,home_team,away_team,bowling_team,venue,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs
2010,KKR v KXIP,KKR,KXIP,KXIP,"Eden Gardens, Kolkata",Ramesh Powar,4,0,23,0,5.75,10,1,1,1,0
2010,KKR v KXIP,KKR,KXIP,KXIP,"Eden Gardens, Kolkata",Shalabh Srivastava,3,0,35,0,11.66,7,5,1,2,0
2010,KKR v KXIP,KKR,KXIP,KXIP,"Eden Gardens, Kolkata",Rusty Theron,4,0,36,1,9,7,4,1,0,1
2010,KKR v KXIP,KKR,KXIP,KXIP,"Eden Gardens, Kolkata",Ravi Bopara,3,0,43,1,14.33,4,0,4,2,0
2010,KKR v KXIP,KKR,KXIP,KXIP,"Eden Gardens, Kolkata",Piyush Chawla,2,0,26,0,13,2,2,2,0,0
2010,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Shane Bond,4,0,32,1,8,7,4,0,1,0
2010,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Jaydev Unadkat,2.2,0,32,0,13.71,2,5,1,0,0
2010,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Murali Kartik,4,0,41,1,10.25,3,3,2,1,0
2010,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Chris Gayle,1,0,16,0,16,1,2,1,0,0
2010,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Angelo Mathews,3,0,32,0,10.66,3,2,2,0,0
2010,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",Ajit Agarkar,3,0,35,0,11.66,5,5,1,0,0
2010,KKR v KXIP,KKR,KXIP,KKR,"Eden Gardens, Kolkata",David Hussey,1,0,13,0,13,0,0,1,0,0
2010,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Anil Kumble,4,0,33,1,8.25,12,3,2,0,0
2010,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Vinay Kumar,4,0,35,0,8.75,10,5,1,0,0
2010,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Abhimanyu Mithun,3,0,39,1,13,2,2,3,1,1
2010,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Jacques Kallis,3,0,26,0,8.66,8,3,1,0,0
2010,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Kevin Pietersen,1,0,3,0,3,4,0,0,0,0
2010,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",KP Appanna,4,0,24,1,6,10,0,2,0,0
2010,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Cameron White,1,0,19,0,19,2,1,2,1,0
2010,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Farveez Maharoof,4,0,28,1,7,9,4,0,0,0
2010,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Amit Mishra,4,0,32,3,8,13,1,3,0,1
2010,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Daniel Vettori,4,0,40,1,10,7,2,3,0,0
2010,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Rajat Bhatia,4,0,24,1,6,5,1,0,0,0
2010,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Pradeep Sangwan,4,0,22,3,5.5,7,1,0,0,0
2010,DC v RR,SRH,RR,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Ryan Harris,4,0,34,2,8.5,11,4,1,1,0
2010,DC v RR,SRH,RR,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Dwayne Smith,2.5,0,22,1,7.76,5,3,0,0,0
2010,DC v RR,SRH,RR,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",RP Singh,4,0,17,3,4.25,13,1,0,1,0
2010,DC v RR,SRH,RR,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Harmeet Singh,4,0,25,2,6.25,13,2,1,1,0
2010,DC v RR,SRH,RR,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Andrew Symonds,2,0,18,0,9,3,0,1,0,0
2010,DC v RR,SRH,RR,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Pragyan Ojha,3,0,37,1,12.33,2,4,1,1,0
2010,DC v RR,SRH,RR,RR,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Yusuf Pathan,2,0,3,0,1.5,9,0,0,0,0
2010,DC v RR,SRH,RR,RR,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Shane Watson,3,0,40,0,13.33,4,5,1,4,0
2010,DC v RR,SRH,RR,RR,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Aditya Dole,4,0,42,2,10.5,8,3,2,1,1
2010,DC v RR,SRH,RR,RR,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Morne Morkel,4,0,32,0,8,9,4,1,0,0
2010,DC v RR,SRH,RR,RR,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Siddharth Trivedi,2.5,0,16,3,5.64,8,2,0,1,0
2010,DC v RR,SRH,RR,RR,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Shane Warne,4,0,21,4,5.25,13,1,1,0,0
2010,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Ryan McLaren,3,0,25,0,8.33,6,3,0,1,0
2010,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Harbhajan Singh,4,0,23,1,5.75,11,2,0,1,1
2010,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Lasith Malinga,4,0,36,0,9,8,3,1,2,0
2010,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Abu Nechim,2,0,26,0,13,3,3,0,2,0
2010,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Dwayne Bravo,2,0,21,1,10.5,3,1,1,1,0
2010,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Kieron Pollard,4,0,27,2,6.75,4,2,0,0,0
2010,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Rajagopal Sathish,1,0,5,0,5,2,0,0,0,0
2010,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Sudeep Tyagi,3,0,20,1,6.66,6,2,0,1,0
2010,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Doug Bollinger,4,0,39,1,9.75,11,3,3,1,0
2010,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Ravichandran Ashwin,4,0,22,2,5.5,11,2,0,2,0
2010,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Thilan Thushara,2.3,0,16,2,6.4,7,1,0,1,2
2010,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Shadab Jakati,4,0,27,1,6.75,10,3,0,1,0
2010,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Suresh Raina,2.3,0,12,1,4.8,6,0,0,1,0
2010,RR v KXIP,RR,KXIP,RR,"Sawai Mansingh Stadium, Jaipur",Aditya Dole,4,0,36,2,9,7,4,1,2,0
2010,RR v KXIP,RR,KXIP,RR,"Sawai Mansingh Stadium, Jaipur",Shane Watson,4,0,19,1,4.75,14,2,0,1,0
2010,RR v KXIP,RR,KXIP,RR,"Sawai Mansingh Stadium, Jaipur",Yusuf Pathan,4,0,26,0,6.5,9,3,0,1,0
2010,RR v KXIP,RR,KXIP,RR,"Sawai Mansingh Stadium, Jaipur",Siddharth Trivedi,4,0,22,2,5.5,9,1,0,1,0
2010,RR v KXIP,RR,KXIP,RR,"Sawai Mansingh Stadium, Jaipur",Shane Warne,3,0,42,0,14,2,3,3,1,0
2010,RR v KXIP,RR,KXIP,RR,"Sawai Mansingh Stadium, Jaipur",Faiz Fazal,1,0,6,0,6,0,0,0,0,0
2010,RR v KXIP,RR,KXIP,KXIP,"Sawai Mansingh Stadium, Jaipur",Sreesanth,3,0,40,0,13.33,6,5,1,2,3
2010,RR v KXIP,RR,KXIP,KXIP,"Sawai Mansingh Stadium, Jaipur",Ramesh Powar,2,0,18,0,9,6,4,0,0,0
2010,RR v KXIP,RR,KXIP,KXIP,"Sawai Mansingh Stadium, Jaipur",Rusty Theron,2,0,23,0,11.5,3,3,1,0,0
2010,RR v KXIP,RR,KXIP,KXIP,"Sawai Mansingh Stadium, Jaipur",Piyush Chawla,4,0,27,0,6.75,12,1,2,0,0
2010,RR v KXIP,RR,KXIP,KXIP,"Sawai Mansingh Stadium, Jaipur",Bipul Sharma,1,0,12,0,12,0,2,0,0,0
2010,RR v KXIP,RR,KXIP,KXIP,"Sawai Mansingh Stadium, Jaipur",Irfan Pathan,1,0,17,0,17,1,4,0,0,0
2010,RR v KXIP,RR,KXIP,KXIP,"Sawai Mansingh Stadium, Jaipur",Ravi Bopara,2,0,18,1,9,4,1,1,2,0
2010,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Farveez Maharoof,3,0,30,0,10,5,3,1,0,0
2010,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Daniel Vettori,4,0,30,1,7.5,7,3,0,1,0
2010,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Pradeep Sangwan,3,0,30,0,10,8,4,1,1,0
2010,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Amit Mishra,4,0,41,0,10.25,11,5,2,2,0
2010,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Paul Collingwood,2,0,19,0,9.5,2,1,1,1,0
2010,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Rajat Bhatia,4,0,30,1,7.5,6,1,1,1,0
2010,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Ashok Dinda,4,0,21,2,5.25,13,3,0,1,0
2010,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Ajit Agarkar,4,0,36,1,9,9,5,1,1,0
2010,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Angelo Mathews,3,0,43,0,14.33,3,5,2,0,0
2010,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Ajantha Mendis,4,0,22,2,5.5,7,0,0,1,0
2010,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Sourav Ganguly,1,0,12,0,12,0,0,1,1,0
2010,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Iqbal Abdulla,4,0,28,1,7,8,3,0,0,0
2010,RCB v DC,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Ryan Harris,4,0,37,2,9.25,11,2,2,3,0
2010,RCB v DC,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Harmeet Singh,1,0,13,0,13,3,1,1,2,0
2010,RCB v DC,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",RP Singh,4,0,38,0,9.5,8,3,2,1,0
2010,RCB v DC,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Mitchell Marsh,4,0,37,1,9.25,11,5,1,3,0
2010,RCB v DC,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Pragyan Ojha,4,0,24,2,6,9,1,0,0,0
2010,RCB v DC,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Andrew Symonds,3,0,34,1,11.33,5,3,2,1,0
2010,RCB v DC,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Praveen Kumar,4,0,37,1,9.25,11,4,2,1,0
2010,RCB v DC,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,4,0,38,1,9.5,8,3,2,1,0
2010,RCB v DC,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Dale Steyn,4,0,38,0,9.5,6,5,0,3,0
2010,RCB v DC,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Jacques Kallis,4,0,32,0,8,8,2,2,0,0
2010,RCB v DC,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Vinay Kumar,3.2,0,39,1,11.7,3,3,2,0,0
2010,KXIP v MI,KXIP,MI,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Brett Lee,4,0,38,0,9.5,6,4,1,0,0
2010,KXIP v MI,KXIP,MI,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Irfan Pathan,4,0,29,3,7.25,9,4,0,0,0
2010,KXIP v MI,KXIP,MI,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Love Ablish,2,0,17,2,8.5,5,3,0,1,0
2010,KXIP v MI,KXIP,MI,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Piyush Chawla,4,0,24,3,6,9,2,0,0,0
2010,KXIP v MI,KXIP,MI,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Yuvraj Singh,2,0,15,0,7.5,1,1,0,0,0
2010,KXIP v MI,KXIP,MI,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ramesh Powar,4,0,28,0,7,6,1,1,0,0
2010,KXIP v MI,KXIP,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ryan McLaren,2,0,13,0,6.5,5,2,0,0,0
2010,KXIP v MI,KXIP,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Zaheer Khan,3.2,0,36,0,10.8,7,7,0,0,0
2010,KXIP v MI,KXIP,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Lasith Malinga,4,0,36,2,9,12,6,1,0,0
2010,KXIP v MI,KXIP,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Harbhajan Singh,4,0,34,0,8.5,6,3,1,1,0
2010,KXIP v MI,KXIP,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Rajagopal Sathish,2,0,14,0,7,3,1,0,1,0
2010,KXIP v MI,KXIP,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Jean-Paul Duminy,3,0,15,1,5,8,0,1,0,0
2010,KXIP v MI,KXIP,MI,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Kieron Pollard,1,0,9,1,9,2,1,0,1,0
2010,DC v CSK,SRH,CSK,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Ryan Harris,4,0,18,3,4.5,11,1,0,0,0
2010,DC v CSK,SRH,CSK,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",RP Singh,2,0,18,1,9,3,2,0,1,0
2010,DC v CSK,SRH,CSK,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Rohit Sharma,2,0,19,0,9.5,4,2,0,2,0
2010,DC v CSK,SRH,CSK,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Harmeet Singh,4,0,21,1,5.25,10,0,1,0,0
2010,DC v CSK,SRH,CSK,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Dwayne Smith,1,0,14,0,14,1,3,0,0,0
2010,DC v CSK,SRH,CSK,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Andrew Symonds,4,0,23,1,5.75,10,1,1,0,0
2010,DC v CSK,SRH,CSK,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Pragyan Ojha,3,0,20,1,6.66,6,0,1,0,0
2010,DC v CSK,SRH,CSK,CSK,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Ravichandran Ashwin,4,0,13,2,3.25,18,1,0,1,0
2010,DC v CSK,SRH,CSK,CSK,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Doug Bollinger,3,0,31,0,10.33,4,3,1,2,0
2010,DC v CSK,SRH,CSK,CSK,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Shadab Jakati,4,0,29,1,7.25,11,1,2,0,0
2010,DC v CSK,SRH,CSK,CSK,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Thilan Thushara,4,0,27,0,6.75,10,1,1,2,0
2010,DC v CSK,SRH,CSK,CSK,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Suresh Raina,3.1,0,25,1,7.89,6,1,1,1,0
2010,DC v CSK,SRH,CSK,CSK,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Sudeep Tyagi,1,0,12,0,12,3,1,1,0,0
2010,RCB v KKR,RCB,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Praveen Kumar,3,0,37,0,12.33,5,4,2,2,0
2010,RCB v KKR,RCB,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Dale Steyn,4,0,27,1,6.75,13,3,1,1,0
2010,RCB v KKR,RCB,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Jacques Kallis,4,0,31,2,7.75,9,0,3,1,0
2010,RCB v KKR,RCB,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Anil Kumble,4,0,17,1,4.25,15,1,0,1,0
2010,RCB v KKR,RCB,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Sridharan Sriram,2,0,24,0,12,2,3,1,0,0
2010,RCB v KKR,RCB,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Vinay Kumar,3,0,23,3,7.66,9,2,1,1,0
2010,RCB v KKR,RCB,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Ashok Dinda,3.1,0,15,2,4.73,10,1,0,0,0
2010,RCB v KKR,RCB,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Ishant Sharma,4,0,46,0,11.5,7,6,1,2,0
2010,RCB v KKR,RCB,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Ajit Agarkar,3,0,29,0,9.66,5,2,2,0,0
2010,RCB v KKR,RCB,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Angelo Mathews,3,0,25,1,8.33,5,2,1,0,0
2010,RCB v KKR,RCB,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Ajantha Mendis,4,0,44,0,11,7,2,3,1,0
2010,DC v KXIP,DC,KXIP,KXIP,"Arun Jaitley Stadium, Delhi",Ramesh Powar,4,0,25,0,6.25,17,1,0,3,0
2010,DC v KXIP,DC,KXIP,KXIP,"Arun Jaitley Stadium, Delhi",Irfan Pathan,3.4,0,24,3,6.54,12,3,0,3,0
2010,DC v KXIP,DC,KXIP,KXIP,"Arun Jaitley Stadium, Delhi",Love Ablish,2,0,19,1,9.5,3,2,0,2,0
2010,DC v KXIP,DC,KXIP,KXIP,"Arun Jaitley Stadium, Delhi",Piyush Chawla,4,0,16,2,4,14,2,0,0,0
2010,DC v KXIP,DC,KXIP,KXIP,"Arun Jaitley Stadium, Delhi",Yuvraj Singh,4,0,14,1,3.5,11,0,0,0,0
2010,DC v KXIP,DC,KXIP,KXIP,"Arun Jaitley Stadium, Delhi",Rusty Theron,2,0,11,1,5.5,3,0,0,0,0
2010,DC v KXIP,DC,KXIP,DC,"Arun Jaitley Stadium, Delhi",Ashish Nehra,2,0,8,0,4,7,1,0,0,0
2010,DC v KXIP,DC,KXIP,DC,"Arun Jaitley Stadium, Delhi",Farveez Maharoof,2,0,16,0,8,4,1,1,0,0
2010,DC v KXIP,DC,KXIP,DC,"Arun Jaitley Stadium, Delhi",Amit Mishra,4,0,15,1,3.75,12,1,0,0,0
2010,DC v KXIP,DC,KXIP,DC,"Arun Jaitley Stadium, Delhi",Rajat Bhatia,2,0,19,0,9.5,4,2,1,0,0
2010,DC v KXIP,DC,KXIP,DC,"Arun Jaitley Stadium, Delhi",Daniel Vettori,3.4,0,27,0,7.36,8,4,0,1,0
2010,DC v KXIP,DC,KXIP,DC,"Arun Jaitley Stadium, Delhi",Paul Collingwood,4,0,19,2,4.75,11,2,0,0,0
2010,DC v KXIP,DC,KXIP,DC,"Arun Jaitley Stadium, Delhi",Virender Sehwag,1,0,3,0,3,3,0,0,0,0
2010,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Yusuf Pathan,4,0,24,0,6,11,3,0,2,0
2010,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Shane Watson,4,0,37,3,9.25,10,7,0,1,0
2010,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Aditya Dole,3,0,34,1,11.33,6,4,1,3,0
2010,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Abhishek Jhunjhunwala,1,0,6,0,6,3,1,0,0,0
2010,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Shane Warne,4,0,34,0,8.5,6,4,0,1,0
2010,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Siddharth Trivedi,4,0,35,1,8.75,6,1,2,1,0
2010,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Zaheer Khan,4,1,17,2,4.25,15,1,1,0,0
2010,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Dhawal Kulkarni,4,0,40,1,10,10,3,2,1,0
2010,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Lasith Malinga,4,0,23,0,5.75,10,1,1,0,0
2010,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Harbhajan Singh,4,0,21,1,5.25,8,0,0,2,0
2010,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Sanath Jayasuriya,2,0,16,0,8,1,1,0,0,0
2010,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Kieron Pollard,2,0,19,1,9.5,3,1,1,0,0
2010,DC v RCB,SRH,RCB,RCB,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Dale Steyn,4,0,18,3,4.5,14,2,0,2,0
2010,DC v RCB,SRH,RCB,RCB,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Vinay Kumar,3,0,19,1,6.33,8,0,1,0,0
2010,DC v RCB,SRH,RCB,RCB,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Jacques Kallis,4,0,40,0,10,9,6,1,0,0
2010,DC v RCB,SRH,RCB,RCB,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Anil Kumble,4,0,27,1,6.75,9,1,1,0,1
2010,DC v RCB,SRH,RCB,RCB,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Virat Kohli,2,0,16,0,8,3,0,1,0,0
2010,DC v RCB,SRH,RCB,RCB,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",KP Appanna,3,0,27,0,9,5,2,1,1,0
2010,DC v RCB,SRH,RCB,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Ryan Harris,3.4,0,34,2,9.27,9,1,2,3,0
2010,DC v RCB,SRH,RCB,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",RP Singh,4,0,21,2,5.25,12,1,0,2,0
2010,DC v RCB,SRH,RCB,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Andrew Symonds,4,0,33,1,8.25,5,3,1,0,0
2010,DC v RCB,SRH,RCB,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Pragyan Ojha,4,0,22,2,5.5,12,2,0,0,0
2010,DC v RCB,SRH,RCB,SRH,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Harmeet Singh,4,0,24,2,6,9,2,0,2,0
2010,MI v DC,MI,DC,DC,"Brabourne Stadium, Mumbai",Ashish Nehra,4,0,30,1,7.5,10,3,1,1,0
2010,MI v DC,MI,DC,DC,"Brabourne Stadium, Mumbai",Pradeep Sangwan,4,0,35,2,8.75,11,3,1,2,2
2010,MI v DC,MI,DC,DC,"Brabourne Stadium, Mumbai",Amit Mishra,3,0,30,0,10,5,5,0,0,0
2010,MI v DC,MI,DC,DC,"Brabourne Stadium, Mumbai",Andrew McDonald,4,0,42,1,10.5,5,2,3,0,0
2010,MI v DC,MI,DC,DC,"Brabourne Stadium, Mumbai",Paul Collingwood,4,0,27,0,6.75,5,0,1,0,0
2010,MI v DC,MI,DC,DC,"Brabourne Stadium, Mumbai",Sarabjit Ladda,1,0,14,0,14,1,1,1,0,0
2010,MI v DC,MI,DC,MI,"Brabourne Stadium, Mumbai",Zaheer Khan,2,0,23,0,11.5,4,3,1,0,0
2010,MI v DC,MI,DC,MI,"Brabourne Stadium, Mumbai",Dilhara Fernando,4,0,32,2,8,7,4,0,0,1
2010,MI v DC,MI,DC,MI,"Brabourne Stadium, Mumbai",Harbhajan Singh,4,0,24,1,6,7,2,0,0,0
2010,MI v DC,MI,DC,MI,"Brabourne Stadium, Mumbai",Dwayne Bravo,2,0,26,0,13,1,2,1,1,0
2010,MI v DC,MI,DC,MI,"Brabourne Stadium, Mumbai",Ali Murtaza,4,0,18,2,4.5,6,0,0,0,0
2010,MI v DC,MI,DC,MI,"Brabourne Stadium, Mumbai",Kieron Pollard,4,0,15,0,3.75,10,0,0,0,0
2010,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Ravichandran Ashwin,4,0,16,3,4,16,0,1,1,0
2010,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Doug Bollinger,4,1,15,2,3.75,18,3,0,0,0
2010,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Albie Morkel,2,0,14,0,7,3,0,0,1,0
2010,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Shadab Jakati,4,0,23,1,5.75,10,2,0,1,0
2010,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Muttiah Muralitharan,4,0,47,1,11.75,8,4,2,3,0
2010,CSK v KKR,CSK,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Suresh Raina,2,0,18,1,9,4,0,2,0,0
2010,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chris Gayle,3,0,35,1,11.66,8,4,0,2,0
2010,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Ashok Dinda,2,0,25,0,12.5,4,5,0,1,0
2010,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Ajit Agarkar,2,0,14,0,7,5,2,0,1,0
2010,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Iqbal Abdulla,2.3,0,21,0,8.4,7,1,2,0,0
2010,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",David Hussey,2,0,22,0,11,2,2,1,0,0
2010,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Angelo Mathews,1,0,15,0,15,1,1,1,1,0
2010,CSK v KKR,CSK,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Laxmi Shukla,1,0,9,0,9,2,0,1,0,0
2010,RR v RCB,RR,RCB,RCB,"Sawai Mansingh Stadium, Jaipur",Anil Kumble,4,0,28,0,7,8,3,0,0,1
2010,RR v RCB,RR,RCB,RCB,"Sawai Mansingh Stadium, Jaipur",Dale Steyn,4,0,15,1,3.75,16,2,0,1,0
